,year,artist,song,points,duration
514,2014,NEEDTOBREATHE,Multiplied,3641,275.56
515,2014,Lorde,Tennis Court,3659,198.907
516,2014,Seether,Words As Weapons,3692,240.2
517,2014,George Ezra,Budapest,3694,200.733
518,2014,Bastille,Flaws,3716,218.348
519,2014,Jamie N Commons & X Ambassadors,Jungle,3716,174.192
520,2014,Weezer,Back To The Shack,3727,185.16
521,2014,Arctic Monkeys,Do I Wanna Know?,3731,272.394
522,2014,Foster The People,Coming Of Age,3733,160.266
523,2014,Phantogram,Fall In Love,3750,232.058
524,2014,Fall Out Boy,Centuries,3770,228.36
525,2014,Birdy,Skinny Love,3781,238.52
526,2014,Five Finger Death Punch,Wrong Side Of Heaven,3805,271.0
527,2014,Slipknot,The Devil In I,3867,342.821
528,2014,Lorde,Glory And Gore,3870,210.737
529,2014,American Authors,Believer,3870,204.346
530,2014,Bad Suns,Cardiac Arrest,3895,182.518
531,2014,Kodaline,All I Want,3899,225.786
532,2014,Three Days Grace,Painkiller,3923,179.16
533,2014,WALK THE MOON,Shut Up And Dance,3928,199.08
534,2014,Cherub,Doses & Mimosas,3934,323.253
535,2014,Rise Against,I Don't Want To Be Here Anymore,3936,274.586
536,2014,alt-J,Every Other Freckle,3937,216.004
537,2014,The 1975,Girls,3962,222.374
538,2014,Five Finger Death Punch,House Of The Rising Sun,3997,271.28
539,2014,Jack White,Lazaretto,4019,219.4
540,2014,Linkin Park Featuring Rakim,Guilty All The Same,4026,355.12
541,2014,NONONO,Pumpin Blood,4028,209.485
542,2014,The Fray,Love Don't Die,4037,183.093
543,2014,Hozier,Work Song,4070,229.72
544,2014,Wild Cub,Thunder Clatter,4072,271.441
545,2014,Hozier,From Eden,4080,283.466
546,2014,Imagine Dragons,Warriors,4082,170.066
547,2014,Chevelle,Take Out The Gunman,4088,258.946
548,2014,Pop Evil,Torn To Pieces,4094,196.258
549,2014,MisterWives,Reflections,4102,244.013
550,2014,Young The Giant,It's About Time,4104,175.772
551,2014,Linkin Park,Until It's Gone,4119,233.24
552,2014,Cage The Elephant,Cigarette Daydreams,4125,208.76
553,2014,twenty one pilots,Car Radio,4136,267.72
554,2014,Starset,My Demons,4139,288.036
555,2014,HAIM,Forever,4140,232.533
556,2014,Lorde,Yellow Flicker Beat,4140,232.506
557,2014,Avenged Sevenfold,Shepherd Of Fire,4157,323.8
558,2014,The Black Keys,Gotta Get Away,4165,232.16
559,2014,Arctic Monkeys,R U Mine?,4166,201.726
560,2014,Vampire Weekend,Unbelievers,4169,202.666
561,2014,The 1975,Chocolate,4228,224.64
562,2014,Lorde,Everybody Wants To Rule The World,4233,251.488
563,2014,AWOLNATION,Sail,4241,259.093
564,2014,KONGOS,I'm Only Joking,4256,224.76
565,2014,Avenged Sevenfold,This Means War,4262,369.293
566,2014,Nickelback,Edge Of A Revolution,4316,243.053
567,2014,Nothing More,Ballast,4319,220.413
568,2014,Cage The Elephant,Come A Little Closer,4331,229.346
569,2014,Godsmack,1000hp,4336,226.466
570,2014,Vance Joy,Mess Is Mine,4341,223.64
571,2014,Foo Fighters,Something From Nothing,4348,288.453
572,2014,Birdy,Not About Angels,4361,189.475
573,2014,alt-J,Hunger Of The Pine,4361,299.71
574,2014,The Neighbourhood,Afraid,4367,251.186
575,2014,Bear Hands,Giants,4367,191.72
576,2014,Hozier,Like Real People Do,4370,198.026
577,2014,Nickelback,What Are You Waiting For?,4371,218.906
578,2014,Young The Giant,Mind Over Matter,4381,244.693
579,2014,Soko,We Might Be Dead By Tomorrow,4391,161.413
580,2014,The Neighbourhood,Sweater Weather,4404,240.4
581,2014,Fall Out Boy,Immortals,4405,189.386
582,2014,Capital Cities,Safe And Sound,4422,192.789
583,2014,Three Days Grace,I Am Machine,4455,200.146
584,2014,Fences Featuring Macklemore,Arrows,4461,174.396
585,2014,Fitz And The Tantrums,Fools Gold,4469,210.893
586,2015,WALK THE MOON,Shut Up And Dance,133,199.08
587,2015,Fall Out Boy,Uma Thurman,595,211.573
588,2015,Fall Out Boy,Centuries,1082,228.36
589,2015,X Ambassadors,Renegades,1548,195.2
590,2015,Elle King,Ex's & Oh's,1664,202.173
591,2015,Hozier,Someone New,2011,222.813
592,2015,Andrew McMahon In The Wilderness,Cecilia And The Satellite,2066,223.879
593,2015,George Ezra,Budapest,2104,200.733
594,2015,twenty one pilots,Stressed Out,2110,202.333
595,2015,Hozier,Take Me To Church,2289,241.693
596,2015,Imagine Dragons,Shots,2662,222.133
597,2015,Cold War Kids,First,2706,173.947
598,2015,Fall Out Boy,Irresistible,2829,206.506
599,2015,Mumford & Sons,Believe,2893,204.346
600,2015,twenty one pilots,Tear In My Heart,2899,188.493
601,2015,NEEDTOBREATHE Featuring Gavin DeGraw,Brother,2906,203.186
602,2015,James Bay,Hold Back The River,3049,238.746
603,2015,James Bay,Let It Go,3081,260.533
604,2015,Mumford & Sons,The Wolf,3100,186.945
605,2015,Panic! At The Disco,Hallelujah,3101,413.826
606,2015,Coleman Hell,2 Heads,3128,213.706
607,2015,Shinedown,Cut The Cord,3143,224.596
608,2015,twenty one pilots,Ride,3197,214.506
609,2015,Imagine Dragons,I Bet My Life,3245,192.706
610,2015,Florence + The Machine,Ship To Wreck,3374,234.526
611,2015,Nathaniel Rateliff & The Night Sweats,S.O.B.,3483,247.613
612,2015,BORNS,Electric Love,3524,218.106
613,2015,Five Finger Death Punch,Jekyll And Hyde,3549,206.903
614,2015,Beck,Dreams,3554,257.8
615,2015,Bring Me The Horizon,Throne,3569,191.52
616,2015,Nate Ruess,Nothing Without Love,3588,236.773
617,2015,Vance Joy,Riptide,3593,204.28
618,2015,AWOLNATION,Hollow Moon (Bad Wolf),3633,258.86
619,2015,The Struts,Could Have Been Me,3640,148.732
620,2015,Saint Motel,My Type,3642,204.811
621,2015,Breaking Benjamin,Failure,3647,214.853
622,2015,Florence + The Machine,What Kind Of Man,3651,216.176
623,2015,Of Monsters And Men,Crystals,3667,68.25
624,2015,Muse,Dead Inside,3678,124.968
625,2015,Modest Mouse,Lampshades On Fire,3680,187.72
626,2015,Death Cab For Cutie,Black Sun,3704,289.16
627,2015,Milky Chance,Stolen Dance,3743,313.626
628,2015,Disturbed,The Vengeful One,3772,252.002
629,2015,Fall Out Boy,Immortals,3786,189.386
630,2015,Breaking Benjamin,Angels Fall,3796,228.866
631,2015,Alabama Shakes,Don't Wanna Fight,3800,232.546
632,2015,I Prevail,Blank Space,3803,231.826
633,2015,Zac Brown Band Featuring Chris Cornell,Heavy Is The Head,3813,239.746
634,2015,Pop Evil,Footsteps,3845,306.8
635,2015,twenty one pilots,Fairly Local,3860,207.16
636,2015,AWOLNATION,I Am,3861,183.853
637,2015,Imagine Dragons,Roots,3874,174.506
638,2015,George Ezra,Blame It On Me,3892,162.666
639,2015,twenty one pilots,Lane Boy,3923,253.093
640,2015,Highly Suspect,Lydia,3928,242.56
641,2015,Papa Roach,Gravity,3959,214.692
642,2015,twenty one pilots,Heavydirtysoul,3964,234.813
643,2015,WALK THE MOON,Different Colors,4001,222.053
644,2015,twenty one pilots,The Judge,4035,297.76
645,2015,CHVRCHES,Leave A Trace,4043,237.48
646,2015,Muse,Mercy,4053,208.733
647,2015,twenty one pilots,Polarize,4078,226.786
648,2015,twenty one pilots,Doubt,4080,191.493
649,2015,The Neighbourhood,R.I.P. 2 My Youth,4084,205.28
650,2015,Theory Of A Deadman,Angel,4093,175.802
651,2015,Kid Rock,First Kiss,4096,280.346
652,2015,Foo Fighters,Congregation,4176,311.906
653,2015,Death Cab For Cutie,The Ghosts Of Beverly Drive,4178,243.253
654,2015,Panic! At The Disco,Victorious,4203,178.6
655,2015,Vance Joy,Mess Is Mine,4206,223.64
656,2015,Nothing More,Jenny,4231,236.6
657,2015,Bleachers,Rollercoaster,4264,188.866
658,2015,Cage The Elephant,Cigarette Daydreams,4269,208.76
659,2015,MisterWives,Reflections,4271,244.013
660,2015,American Authors,Go Big Or Go Home,4274,169.026
661,2015,Chris Cornell,Nearly Forgot My Broken Heart,4291,234.426
662,2015,Houndmouth.,Sedona,4315,239.881
663,2015,Milky Chance,Flashed Junk Mind,4327,261.973
664,2015,Vance Joy,Fire And The Flood,4333,249.382
665,2015,Bring Me The Horizon,Drown,4367,209.269
666,2015,Imagine Dragons,I'm So Sorry,4389,202.124
667,2015,The Offspring,Coming For You,4390,70.285
668,2015,Bring Me The Horizon,Happy Song,4409,239.386
669,2015,Hozier,Cherry Wine,4429,173.286
670,2015,Foo Fighters,Something From Nothing,4440,288.453
671,2015,X Ambassadors,Unsteady,4441,193.546
672,2015,Panic! At The Disco,Emperor's New Clothes,4468,158.666
673,2015,Seether,Same Damn Life,4492,199.706
674,2015,Hozier,Work Song,4508,229.72
675,2015,Imagine Dragons,Gold,4521,209.259
676,2015,Fall Out Boy,The Kids Aren't Alright,4534,180.16
677,2015,Hozier,From Eden,4546,283.466
678,2015,The 1975,Love Me,4549,255.053
679,2015,Lorde,Yellow Flicker Beat,4574,232.506
680,2015,Royal Blood,Figure It Out,4597,183.602
681,2015,Coldplay,Adventure Of A Lifetime,4599,263.786
682,2015,Hozier,Angel Of Small Death And The Codeine Scene,4600,219.213
683,2015,Papa Roach,Face Everything And Rise,4611,190.586
684,2015,twenty one pilots,House Of Gold,4626,163.88
685,2015,Foals,Mountain At My Gates,4630,244.293
686,2016,X Ambassadors,Unsteady,427,193.546
687,2016,twenty one pilots,Ride,606,214.506
688,2016,Disturbed,The Sound Of Silence,763,248.466
689,2016,Coldplay,Hymn For The Weekend,807,258.266
690,2016,The Lumineers,Ophelia,1076,160.097
691,2016,twenty one pilots,Stressed Out,1585,202.333
692,2016,Fitz And The Tantrums,HandClap,1829,193.253
693,2016,James Bay,Let It Go,2162,260.533
694,2016,The Lumineers,Cleopatra,2559,201.413
695,2016,KALEO,Way Down We Go,2568,213.706
696,2016,twenty one pilots,Heathens,2662,195.92
697,2016,Panic! At The Disco,Don't Threaten Me With A Good Time,2697,213.093
698,2016,The 1975,The Sound,2705,248.88
699,2016,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,2832,243.49
700,2016,Coldplay,Adventure Of A Lifetime,2867,263.786
701,2016,Red Hot Chili Peppers,Dark Necessities,2942,302.0
702,2016,Empire Of The Sun,Walking On A Dream,2950,198.44
703,2016,Blink-182,Bored To Death,2965,235.613
704,2016,Bastille,Good Grief,3004,206.493
705,2016,The Strumbellas,Spirits,3045,203.653
706,2016,Ben Rector,Brand New,3099,191.053
707,2016,The 1975,Somebody Else,3147,347.52
708,2016,The Head And The Heart,All We Ever Knew,3178,225.56
709,2016,Bishop Briggs,River,3197,162.973
710,2016,Skillet,Feel Invincible,3236,229.933
711,2016,Cage The Elephant,Trouble,3340,214.798
712,2016,Panic! At The Disco,Death Of A Bachelor,3470,203.506
713,2016,Beck,Wow,3490,149.546
714,2016,Elle King,Ex's & Oh's,3580,202.173
715,2016,Miike Snow,Genghis Khan,3598,212.146
716,2016,Elle King,America's Sweetheart,3612,245.546
717,2016,Green Day,Bang Bang,3698,199.386
718,2016,Grouplove,Welcome To Your Life,3713,227.8
719,2016,Panic! At The Disco,Victorious,3748,178.6
720,2016,Five Finger Death Punch,I Apologize,3765,242.956
721,2016,Phantogram,You Don't Get Me High Anymore,3772,230.513
722,2016,Volbeat,The Devil's Bleeding Crown,3777,238.653
723,2016,Panic! At The Disco,Emperor's New Clothes,3779,158.666
724,2016,Panic! At The Disco,Bohemian Rhapsody,3800,354.32
725,2016,The Struts,Kiss This,3819,173.76
726,2016,Young The Giant,Something To Believe In,3925,228.466
727,2016,Judah & The Lion,Take It All Back,3938,218.355
728,2016,Glass Animals,Life Itself,3940,281.406
729,2016,AWOLNATION,Woman Woman,3969,217.995
730,2016,Kings Of Leon,Waste A Moment,4007,183.093
731,2016,X Ambassadors,Renegades,4009,195.2
732,2016,Metallica,Hardwired,4049,191.331
733,2016,twenty one pilots,Cancer,4074,142.973
734,2016,Shinedown,Asking For It,4083,210.706
735,2016,Nothing But Thieves,Trip Switch,4086,181.146
736,2016,Foals,Mountain At My Gates,4087,244.293
737,2016,The Pretty Reckless,Take Me Down,4094,204.295
738,2016,NEEDTOBREATHE,Happiness,4100,272.485
739,2016,Coldplay,Up&Up,4109,405.32
740,2016,Blink-182,She's Out Of Her Mind,4111,162.72
741,2016,Bring Me The Horizon,Happy Song,4118,239.386
742,2016,Shinedown,State Of My Head,4118,205.653
743,2016,Cage The Elephant,Mess Around,4149,173.173
744,2016,Goo Goo Dolls,So Alive,4161,132.179
745,2016,Highly Suspect,My Name Is Human,4173,258.773
746,2016,Panic! At The Disco,LA Devotee,4189,196.52
747,2016,Empire Of The Sun,High And Low,4189,224.84
748,2016,Korn,Rotting In Vain,4197,213.0
749,2016,JR JR,Gone,4204,375.386
750,2016,Zach Williams,Chain Breaker,4209,196.466
751,2016,Tame Impala,The Less I Know The Better,4231,216.32
752,2016,Fall Out Boy,Irresistible,4305,206.506
753,2016,Banners,Start A Riot,4310,171.466
754,2016,Five Finger Death Punch,Wash It All Away,4316,225.705
755,2016,twenty one pilots,Goner,4336,236.733
756,2016,Metallica,Moth Into Flame,4337,350.644
757,2016,KONGOS,Take It From Me,4370,174.254
758,2016,The Lumineers,Angela,4371,201.785
759,2016,Disturbed,The Light,4387,172.218
760,2016,Thrice,Black Honey,4393,239.45
761,2016,twenty one pilots,We Don't Believe What's On TV,4396,177.2
762,2016,Green Day,Still Breathing,4409,224.76
763,2016,The Lumineers,Sleep On The Floor,4438,211.851
764,2016,Foo Fighters,Saint Cecilia,4450,221.666
765,2016,BORNS,Electric Love,4484,218.106
766,2016,Avenged Sevenfold,The Stage,4489,512.024
767,2016,Saint Motel,Move,4523,201.16
768,2016,twenty one pilots,Message Man,4535,240.08
769,2016,Prince,When Doves Cry,4557,352.906
770,2016,Mumford & Sons X Baaba Maal,There Will Be Time,4580,267.946
771,2016,Five Finger Death Punch,My Nemesis,4599,215.871
772,2016,The Avett Brothers,Ain't No Man,4614,212.346
773,2016,Ghost,Square Hammer,4618,239.293
774,2016,Vance Joy,Fire And The Flood,4627,249.382
775,2016,Prince And The Revolution,Purple Rain,4628,520.786
776,2016,Radiohead,Burn The Witch,4636,220.609
777,2016,Birdy,Keeping Your Head Up,4641,208.395
778,2016,"Alex Da Kid Featuring X Ambassadors, Elle King & Wiz Khalifa",Not Easy,4660,164.142
779,2016,Bon Iver,"33 ""GOD""",4665,213.0
780,2016,Blue October,Home,4666,195.32
781,2016,The 1975,Love Me,4672,255.053
782,2016,Weezer,Thank God For Girls,4682,210.186
783,2016,"Action Bronson, Mark Ronson & Dan Auerbach",Standing In The Rain,4689,162.992
784,2016,Disturbed,Open Your Eyes,4700,232.946
785,2016,Metallica,"Atlas, Rise!",4701,388.624
786,2017,The Revivalists,Wish I Knew You,463,274.093
787,2017,Imagine Dragons,Believer,592,204.346
788,2017,Portugal. The Man,Feel It Still,1258,163.253
789,2017,The Lumineers,Angela,1692,201.785
790,2017,Imagine Dragons,Thunder,1837,187.146
791,2017,twenty one pilots,Heathens,2185,195.92
792,2017,Linkin Park Featuring Kiiara,Heavy,2490,190.78
793,2017,Rag'n'Bone Man,Human,2501,221.52
794,2017,Lord Huron,The Night We Met,2854,208.211
795,2017,Zach Williams,Old Church Choir,3045,176.453
796,2017,Imagine Dragons,Whatever It Takes,3071,201.24
797,2017,The Killers,The Man,3110,190.36
798,2017,Linkin Park,One More Light,3246,255.066
799,2017,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain,3275,243.49
800,2017,Theory Of A Deadman,Rx (Medicate),3397,233.173
801,2017,Weezer,Feels Like Summer,3418,297.404
802,2017,Vance Joy,Lay It On Me,3442,215.493
803,2017,NEEDTOBREATHE,Hard Love,3488,214.626
804,2017,twenty one pilots,Ride,3493,214.506
805,2017,Judah & The Lion,Take It All Back,3550,218.355
806,2017,KALEO,Way Down We Go,3552,213.706
807,2017,Thirty Seconds To Mars,Walk On Water,3575,185.466
808,2017,Paramore,Hard Times,3604,182.693
809,2017,Sir Sly,High,3631,208.4
810,2017,Foo Fighters,Run,3685,195.906
811,2017,Lana Del Rey Featuring The Weeknd,Lust For Life,3699,264.066
812,2017,Cold War Kids,Love Is Mystical,3710,214.36
813,2017,Papa Roach,Help,3713,214.797
814,2017,Bleachers,Don't Take The Money,3713,215.546
815,2017,NEEDTOBREATHE,Testify,3723,210.133
816,2017,Lana Del Rey,Love,3752,213.92
817,2017,Greta Van Fleet,Highway Tune,3786,180.64
818,2017,Foo Fighters,The Sky Is A Neighborhood,3790,244.573
819,2017,Judah & The Lion,Suit And Jacket,3813,222.256
820,2017,twenty one pilots,Heavydirtysoul,3814,234.813
821,2017,Queens Of The Stone Age,The Way You Used To Do,3841,274.281
822,2017,Highly Suspect,Little One,3863,241.533
823,2017,Shinedown,How Did You Love,3876,187.626
824,2017,U2,You're The Best Thing About Me,3885,225.4
825,2017,Fitz And The Tantrums,HandClap,3897,193.253
826,2017,Cage The Elephant,Cold Cold Cold,3904,214.386
827,2017,Dirty Heads,Vacation,3910,209.721
828,2017,Rise Against,The Violence,3945,208.395
829,2017,Ocean Park Standoff,Good News,3960,342.04
830,2017,Stone Sour,Song #3,3969,256.533
831,2017,X Ambassadors,Ahead Of Myself,3973,223.146
832,2017,Imagine Dragons,Walking The Wire,3993,232.906
833,2017,Moon Taxi,Two High,4001,213.12
834,2017,Beck,Up All Night,4001,234.333
835,2017,Zach Williams,Chain Breaker,4002,196.466
836,2017,MISSIO,Middle Fingers,4023,218.66
837,2017,Green Day,Still Breathing,4027,224.76
838,2017,Starset,Monster,4029,178.013
839,2017,Royal Blood,Lights Out,4033,85.463
840,2017,Bastille,Blame,4040,127.028
841,2017,John Mayer,Love On The Weekend,4049,212.32
842,2017,Nothing More,Go To War,4049,245.195
843,2017,Arcade Fire,Everything Now,4063,303.013
844,2017,The xx,On Hold,4087,224.133
845,2017,Andrew McMahon In The Wilderness,Fire Escape,4118,111.777
846,2017,KALEO,All The Pretty Girls,4119,212.893
847,2017,Muse,Dig Down,4121,228.146
848,2017,WALK THE MOON,One Foot,4127,261.372
849,2017,Gorillaz Featuring Popcaan,Saturnz Barz,4132,181.906
850,2017,Fall Out Boy,The Last Of The Real Ones,4137,230.4
851,2017,Alice Merton,No Roots,4138,235.813
852,2017,John Mayer,In The Blood,4150,243.666
853,2017,All That Remains,The Thunder Rolls,4176,219.054
854,2017,LANY,Super Far,4194,203.65
855,2017,Kings Of Leon,Waste A Moment,4219,183.093
856,2017,Highly Suspect,My Name Is Human,4228,258.773
857,2017,Milky Chance,Cocoon,4239,255.16
858,2017,Fall Out Boy,Champion,4255,167.6
859,2017,Foster The People,Sit Next To Me,4256,243.146
860,2017,Seether,Let You Down,4261,212.12
861,2017,Kings Of Leon,Reverend,4264,234.08
862,2017,The Lumineers,Cleopatra,4293,201.413
863,2017,Unspoken,The Cure,4317,211.363
864,2017,Skillet,Stars,4320,210.626
865,2017,Cage The Elephant,Whole Wide World,4340,155.24
866,2017,All Time Low,Good Times,4344,169.573
867,2017,I Prevail,Alone,4350,211.25
868,2017,The 1975,Somebody Else,4353,347.52
869,2017,Metallica,"Atlas, Rise!",4364,388.624
870,2017,X Ambassadors,Unsteady,4375,193.546
871,2017,DREAMERS,Sweet Disaster,4393,205.173
872,2017,alt-J,In Cold Blood,4409,206.026
873,2017,Blink-182,She's Out Of Her Mind,4432,162.72
874,2017,Bishop Briggs,Wild Horses,4432,341.773
875,2017,"Alex Da Kid Featuring X Ambassadors, Elle King & Wiz Khalifa",Not Easy,4450,164.142
876,2017,HAIM,Want You Back,4456,204.106
877,2017,Mondo Cozmo,Shine,4463,306.04
878,2017,Red Hot Chili Peppers,Go Robot,4482,263.8
879,2017,Skillet,The Resistance,4492,232.066
880,2017,Gorillaz Featuring D.R.A.M.,Andromeda,4502,280.186
881,2017,Fitz And The Tantrums,Fool,4505,311.765
882,2017,Cold War Kids Featuring Bishop Briggs,So Tied Up,4519,189.506
883,2017,Ghost,Square Hammer,4533,239.293
884,2017,Catfish And The Bottlemen,7,4533,210.506
885,2017,Soundgarden,Black Hole Sun,4558,318.586
886,2018,lovelytheband,Broken,523,231.253
887,2018,Imagine Dragons,Thunder,800,187.146
888,2018,Imagine Dragons,Believer,1436,204.346
889,2018,Portugal. The Man,Feel It Still,1738,163.253
890,2018,Foster The People,Sit Next To Me,1769,243.146
891,2018,Bad Wolves,Zombie,1832,306.44
892,2018,Imagine Dragons,Whatever It Takes,1906,201.24
893,2018,Panic! At The Disco,High Hopes,2227,190.946
894,2018,Weezer,Africa,2758,295.893
895,2018,Panic! At The Disco,Say Amen (Saturday Night),2775,189.186
896,2018,Imagine Dragons,Natural,2884,189.466
897,2018,John Mayer,New Light,2936,217.426
898,2018,Godsmack,Bulletproof,3023,177.048
899,2018,Bad Wolves Featuring DIAMANTE,Hear Me Now,3136,194.84
900,2018,Two Feet,I Feel Like I'm Drowning,3183,185.52
901,2018,Alice Merton,No Roots,3278,235.813
902,2018,Five Finger Death Punch,Gone Away,3314,268.826
903,2018,Shinedown,Devil,3386,351.946
904,2018,George Ezra,Shotgun,3465,201.287
905,2018,Five Finger Death Punch,Sham Pain,3527,209.703
906,2018,twenty one pilots,Jumpsuit,3544,238.56
907,2018,Nathaniel Rateliff & The Night Sweats,You Worry Me,3547,214.16
908,2018,Portugal. The Man,Live In The Moment,3584,246.786
909,2018,twenty one pilots,My Blood,3592,229.12
910,2018,Muse,Thought Contagion,3613,206.106
911,2018,Vance Joy,Saturday Sun,3658,214.72
912,2018,Sir Sly,&Run,3689,195.906
913,2018,Greta Van Fleet,When The Curtain Falls,3701,222.96
914,2018,Breaking Benjamin,Red Cold River,3702,200.906
915,2018,flora cash,You're Somebody Else,3705,218.883
916,2018,Badflower,Ghost,3719,153.19
917,2018,Thirty Seconds To Mars,Dangerous Night,3727,199.773
918,2018,Three Days Grace,The Mountain,3737,198.36
919,2018,The Revivalists,All My Friends,3743,229.746
920,2018,twenty one pilots,Nico And The Niners,3772,225.04
921,2018,"Five Finger Death Punch Featuring Kenny Wayne Shepherd, Brantley Gilbert & Brian May",Blue On Black,3773,274.615
922,2018,WALK THE MOON,Kamikaze,3790,139.2
923,2018,Disturbed,Are You Ready,3790,261.68
924,2018,grandson,Blood // Water,3801,214.52
925,2018,Panic! At The Disco,"Hey Look Ma, I Made It",3803,169.666
926,2018,Sanctus Real,Confidence,3818,181.733
927,2018,WALK THE MOON,One Foot,3826,261.372
928,2018,The Interrupters,She's Kerosene,3849,170.453
929,2018,Ghost,Rats,3850,261.573
930,2018,Imagine Dragons,Next To Me,3859,314.389
931,2018,Shinedown,Get Up,3865,245.786
932,2018,Bastille,Quarter Past Midnight,3884,201.799
933,2018,The Struts,Body Talks,3898,178.115
934,2018,Florence + The Machine,Hunger,3902,246.266
935,2018,Death Cab For Cutie,Gold Rush,3915,185.32
936,2018,SYML,Where's My Love,3923,202.0
937,2018,Mumford & Sons,Guiding Light,3959,217.633
938,2018,Noah Kahan & Julia Michaels,Hurt Somebody,4025,167.106
939,2018,The 1975,Love It If We Made It,4037,252.925
940,2018,CHVRCHES,Miracle,4051,186.496
941,2018,Greta Van Fleet,Safari Song,4090,234.6
942,2018,Imagine Dragons,Zero,4092,154.194
943,2018,Queen,Bohemian Rhapsody,4101,354.32
944,2018,Fall Out Boy,Hold Me Tight Or Don't,4139,210.36
945,2018,Imagine Dragons + Khalid,Thunder/Young Dumb & Broke (Medley),4144,251.283
946,2018,Queen,We Will Rock You,4153,122.066
947,2018,NEEDTOBREATHE,Walking On Water,4154,246.933
948,2018,The Killers,Run For Cover,4191,222.146
949,2018,Papa Roach,Born For Greatness,4193,227.847
950,2018,Bring Me The Horizon,Mantra,4200,208.08
951,2018,Queen,Another One Bites The Dust,4218,214.653
952,2018,Panic! At The Disco,(Fuck A) Silver Lining,4247,168.613
953,2018,Panic! At The Disco,Roaring 20s,4254,186.6
954,2018,Pop Evil,Waking Lions,4272,231.963
955,2018,Blue October,I Hope You're Happy,4275,232.403
956,2018,AWOLNATION,Handyman,4286,202.031
957,2018,Queen,Somebody To Love,4324,296.493
958,2018,Godsmack,When Legends Rise,4328,172.826
959,2018,Thirty Seconds To Mars,Walk On Water,4329,185.466
960,2018,The Score,Unstoppable,4340,217.746
961,2018,Queen & David Bowie,Under Pressure,4344,248.44
962,2018,Panic! At The Disco,King Of The Clouds,4358,160.746
963,2018,CHVRCHES,Get Out,4366,262.493
964,2018,Beck,Up All Night,4395,234.333
965,2018,Gorillaz Featuring George Benson,Humility,4412,197.933
966,2018,James Bay,Wild Love,4437,189.146
967,2018,Three Days Grace,Infra-Red,4441,230.933
968,2018,Queen,Don't Stop Me Now,4443,209.413
969,2018,Queen,We Are The Champions,4462,179.2
970,2018,twenty one pilots,Levitate,4468,145.946
971,2018,Manchester Orchestra,The Gold,4478,233.226
972,2018,Elle King,Shame,4478,219.742
973,2018,The Glorious Sons,S.O.S. (Sawed Off Shotgun),4484,195.173
974,2018,Asking Alexandria,Alone In A Room,4485,245.861
975,2018,twenty one pilots,Chlorine,4491,324.466
976,2018,Alice Merton,Lash Out,4507,194.52
977,2018,Beck,Colors,4512,198.533
978,2018,Theory Of A Deadman,Rx (Medicate),4517,233.173
979,2018,Weezer,Happy Hour,4525,199.84
980,2018,My Silent Bravery,18,4531,189.157
981,2018,The Neighbourhood,Scary Love,4541,222.666
982,2018,Muse,Something Human,4549,226.786
983,2018,Queen,Killer Queen,4550,179.6
984,2018,Bastille,World Gone Mad,4555,195.7
985,2018,lovelytheband,These Are My Friends,4560,208.946
986,2019,Panic! At The Disco,High Hopes,63,190.946
987,2019,Panic! At The Disco,"Hey Look Ma, I Made It",881,169.666
988,2019,Imagine Dragons,Natural,2214,189.466
989,2019,Imagine Dragons,Bad Liar,2297,260.773
990,2019,twenty one pilots,Chlorine,2396,324.466
991,2019,Machine Gun Kelly X YUNGBLUD X Travis Barker,I Think I'm OKAY,2477,169.397
992,2019,Matt Maeson,Cringe,2856,216.213
993,2019,The Lumineers,Gloria,2904,216.12
994,2019,AJR,100 Bad Days,2962,212.783
995,2019,Cage The Elephant,Social Cues,3055,219.053
996,2019,twenty one pilots,The Hype,3124,265.373
997,2019,Hozier,Almost (Sweet Music),3129,217.48
998,2019,Godsmack,Under Your Scars,3147,231.118
999,2019,Oliver Tree,Hurt,3158,176.78
1000,2019,Slipknot,Unsainted,3231,260.773
1001,2019,The Head And The Heart,Missed Connection,3305,195.312
1002,2019,Of Monsters And Men,Alligator,3305,142.655
1003,2019,The Black Keys,Lo/Hi,3308,177.768
1004,2019,The Black Keys,Go,3319,209.259
1005,2019,Cage The Elephant,Ready To Let Go,3323,187.973
1006,2019,Dermot Kennedy,Outnumbered,3497,245.699
1007,2019,YUNGBLUD & Halsey Featuring Travis Barker,11 Minutes,3529,239.507
1008,2019,Tool,Fear Inoculum,3540,620.101
1009,2019,Highly Suspect,16,3580,156.04
1010,2019,Local Natives,When Am I Gonna Lose You,3599,264.213
1011,2019,Vampire Weekend,This Life,3617,268.6
1012,2019,Vampire Weekend,Harmony Hall,3623,308.733
1013,2019,Shinedown,Monsters,3635,248.373
1014,2019,Young The Giant,Superposition,3686,230.959
1015,2019,I Prevail,Breaking Down,3701,206.146
1016,2019,Catfish And The Bottlemen,Longshot,3741,232.96
1017,2019,"Five Finger Death Punch Featuring Kenny Wayne Shepherd, Brantley Gilbert & Brian May",Blue On Black,3744,274.615
1018,2019,lovelytheband,Broken,3791,231.253
1019,2019,Volbeat,Last Day Under The Sun,3835,287.4
1020,2019,Tame Impala,Borderline,3848,237.8
