,year,artist,song,points,duration
98,2013,Kat DeLuna,Stars,4617,210.626
99,2013,Aude Featuring Akon & Luciana,Electricity & Drums (Bad Boy),4620,176.348
100,2014,DJ Snake & Lil Jon,Turn Down For What,306,213.733
101,2014,Clean Bandit Featuring Jess Glynne,Rather Be,1089,227.833
102,2014,Calvin Harris,Summer,1440,222.533
103,2014,Disclosure Featuring Sam Smith,Latch,1839,255.866
104,2014,Martin Garrix,Animals,2481,231.013
105,2014,Avicii,Wake Me Up!,2504,247.426
106,2014,Tiesto,Red Lights,2779,189.906
107,2014,Kiesza,Hideaway,2826,148.906
108,2014,Avicii,Hey Brother,2828,255.093
109,2014,Tiesto Featuring Matthew Koma,Wasted,2882,178.52
110,2014,The Chainsmokers,#SELFIE,2883,180.007
111,2014,Ariana Grande Featuring Zedd,Break Free,2896,214.84
112,2014,Coldplay,A Sky Full Of Stars,2962,267.866
113,2014,Shakira,Dare (La La La),2964,186.506
114,2014,David Guetta & Showtek Featuring VASSY,Bad,3021,232.066
115,2014,Afrojack Featuring Wrabel,Ten Feet Tall,3056,229.149
116,2014,"Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",Delirious (Boneless),3096,223.413
117,2014,Duke Dumont Featuring Jax Jones,I Got U,3102,285.596
118,2014,Tegan And Sara Featuring The Lonely Island,Everything Is AWESOME!!!,3117,163.423
119,2014,Chromeo,Jealous (I Ain't With It),3140,228.026
120,2014,Mr. Probz,Waves,3155,181.573
121,2014,"Skrillex With Kill The Noise, Fatman Scoop & Michael Angelakos",Recess,3169,230.501
122,2014,Zedd Featuring Matthew Koma & Miriam Bryant,Find You,3200,208.946
123,2014,David Guetta Featuring Sam Martin,Lovers On The Sun,3235,203.52
124,2014,Deorro,Five Hours,3249,326.887
125,2014,Lillywood & Robin Schulz,Prayer In C,3307,189.413
126,2014,ZHU,Faded,3325,212.106
127,2014,Zedd Featuring Hayley Williams,Stay The Night,3353,217.346
128,2014,Lil Jon Featuring Tyga,Bend Ova,3417,226.106
129,2014,Timeflies,All The Way,3482,245.24
130,2014,TryHardNinja,Take Back The Night,3487,323.094
131,2014,PSY Featuring Snoop Dogg,Hangover,3539,244.906
132,2014,Daft Punk Featuring Pharrell Williams,Get Lucky,3635,248.413
133,2014,Enrique Iglesias Featuring Pitbull,I'm A Freak,3638,218.693
134,2014,The Chainsmokers Featuring Siren,Kanye,3657,243.44
135,2014,Cazzette Featuring The High,Sleepless,3662,185.73
136,2014,Disclosure Featuring Eliza Doolittle,You & Me,3691,187.941
137,2014,David Guetta Featuring Skylar Grey,Shot Me Down,3692,191.412
138,2014,Dillon Francis & DJ Snake,Get Low,3711,334.066
139,2014,Royksopp & Robyn,Do It Again,3729,357.041
140,2014,Route 94 Featuring Jess Glynne,My Love,3777,276.16
141,2014,Avicii,Addicted To You,3777,147.48
142,2014,Cash Cash Featuring Bebe Rexha,Take Me Home,3782,197.813
143,2014,Calvin Harris Featuring John Newman,Blame,3791,127.028
144,2014,Hardwell Featuring Matthew Koma,Dare You,3803,247.893
145,2014,Alesso Featuring Tove Lo,Heroes (We Could Be),3833,210.013
146,2014,Porter Robinson Featuring Urban Cone,Lionhearted,3833,266.106
147,2014,Keys 'N Krates,Dum Dee Dum,3864,192.0
148,2014,Klingande,Jubel,3881,283.638
149,2014,Martin Garrix & Jay Hardway,Wizard,3884,110.784
150,2014,"Sander van Doorn, Martin Garrix, DVBBS Featuring Aleesia",Gold Skies,3924,328.213
151,2014,Skrillex With Ragga Twins,Ragga Bomb,4000,258.826
152,2014,3LAU Featuring Bright Lights,How You Love Me,4001,243.161
153,2014,Sigma,Nobody To Love,4004,189.666
154,2014,Lana Del Rey vs. Cedric Gervais,Summertime Sadness,4046,264.773
155,2014,Steve Aoki Featuring Waka Flocka Flame,Rage The Night Away,4052,285.186
156,2014,"Steve Aoki, Diplo & Deorro Featuring Steve Bays",Freak,4074,147.062
157,2014,Stromae,Papaoutai,4075,232.146
158,2014,DVBBS & Borgeous,Tsunami,4078,236.706
159,2014,Krewella,Enjoy The Ride,4104,139.507
160,2014,Lady Gaga,Applause,4114,212.333
161,2014,Showtek Featuring We Are Loud! & Sonny Wilson,Booyah,4142,311.211
162,2014,Dimitri Vegas & Martin Garrix & Like Mike,Tremor (Sensation 2014 Anthem),4164,294.466
163,2014,ODESZA Featuring Zyra,Say My Name,4168,271.333
164,2014,Flux Pavilion,I Can't Stop,4176,205.493
165,2014,Britney Spears,Work B**ch!,4189,288.802
166,2014,Calvin Harris & Alesso Featuring Hurts,Under Control,4194,184.28
167,2014,Basement Jaxx,Never Say Never,4226,227.853
168,2014,David Guetta Featuring Sam Martin,Dangerous,4241,147.893
169,2014,Oliver Heldens X Becky Hill,Gecko (Overdrive),4244,165.44
170,2014,Diplo Featuring Faustix & Imanos & Kai,Revolution,4254,231.986
171,2014,Noisia,Tommy's Theme,4284,262.76
172,2014,Avicii,The Days,4289,278.48
173,2014,Bingo Players,Knock You Out,4298,289.693
174,2014,Avicii,You Make Me,4300,215.693
175,2014,Cash Cash,Surrender,4309,253.733
176,2014,Grimes Featuring Blood Diamond,Go!,4316,209.259
177,2014,Disclosure Featuring Mary J. Blige,F For You,4316,269.946
178,2014,Steve Angello Featuring Dougy,Wasted Love,4335,139.563
179,2014,Calvin Harris Featuring Ayah Marar,Thinking About You,4356,67.803
180,2014,DJ Snake Featuring Alesia,Bird Machine,4409,198.0
181,2014,Seven Lions With Myon & Shane 54 Featuring Tove Lo,Strangers,4420,193.186
182,2014,Skrillex & Diplo Featuring Kiesza,Take U There,4447,210.0
183,2014,Ferry Corsten Featuring Nat Dunn,Hyper Love,4467,204.23
184,2014,Galantis,Runaway (U & I),4491,227.073
185,2014,Dawin,Just Girly Things,4516,238.453
186,2014,Diplo GTA,Boy Oh Boy,4518,174.398
187,2014,Calvin Harris Featuring Ellie Goulding,Outside,4525,129.105
188,2014,Afrojack & Thirty Seconds To Mars,Do Or Die,4526,96.0
189,2014,Kaskade & Project 46,Last Chance,4549,185.733
190,2014,"Steve Aoki, Chris Lake & Tujamo",Boneless,4551,270.0
191,2014,Nicky Romero VS Krewella,Legacy,4556,244.941
192,2014,Skrillex With Alvin Risk,Try It Out,4557,229.213
193,2014,Kylie Minogue,Into The Blue,4565,239.946
194,2014,Daft Punk,Give Life Back To Music,4571,275.386
195,2014,Dillon Francis & Sultan & Ned Shepard Featuring The Chain Gang of 1974,When We Were Young,4589,290.9
196,2014,Rokelle Featuring Dave Aude,Take Me Away,4601,137.773
197,2014,Duke Dumont,Won't Look Back,4601,203.045
198,2014,Hudson Mohawke,Chimes,4607,163.59
199,2014,Afrojack Featuring Spree Wilson,The Spark,4610,239.693
200,2015,DJ Snake & AlunaGeorge,You Know You Like It,479,247.266
201,2015,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",Hey Mama,538,192.56
202,2015,Skrillex & Diplo With Justin Bieber,Where Are U Now,1151,250.285
203,2015,Major Lazer & DJ Snake Featuring MO,Lean On,1257,176.561
204,2015,Jess Glynne,Hold My Hand,2000,225.3
205,2015,Calvin Harris Featuring Ellie Goulding,Outside,2200,129.105
206,2015,Mr. Probz,Waves,2390,181.573
207,2015,Galantis,Runaway (U & I),2620,227.073
208,2015,Zedd Featuring Selena Gomez,I Want You To Know,2793,240.0
209,2015,Zedd Featuring Jon Bellion,Beautiful Now,2869,218.293
210,2015,Deorro & Chris Brown,Five More Hours,2903,211.975
211,2015,Kygo Featuring Conrad,Firestone,2914,271.64
212,2015,Kygo Featuring Parson James,Stole The Show,2963,223.186
213,2015,The Chainsmokers Featuring Rozes,Roses,2982,226.738
214,2015,Avicii,Waiting For Love,3007,230.613
215,2015,Major Lazer Featuring Ellie Goulding & Tarrus Riley,Powerful,3088,206.327
216,2015,Lillywood & Robin Schulz,Prayer In C,3129,189.413
217,2015,Dawin,Dessert,3149,210.893
218,2015,Avicii,The Nights,3151,176.658
219,2015,Madonna Featuring Nicki Minaj,B**** I'm Madonna,3153,161.627
220,2015,Years & Years,King,3175,236.293
221,2015,AronChupa,I'm An Albatraoz,3185,166.874
222,2015,Felix Jaehn Featuring Jasmine Thompson,Ain't Nobody (Loves Me Better),3195,186.146
223,2015,Calvin Harris & Disciples,How Deep Is Your Love,3208,212.64
224,2015,Martin Garrix Featuring Usher,Don't Look Down,3213,245.333
225,2015,Galantis,Peanut Butter Jelly,3243,203.133
226,2015,Calvin Harris Featuring HAIM,Pray To God,3301,232.226
227,2015,Calvin Harris Featuring John Newman,Blame,3358,127.028
228,2015,Audien Featuring Lady Antebellum,Something Better,3391,181.408
229,2015,Disclosure Featuring Sam Smith,Omen,3426,230.25
230,2015,Lost Frequencies,Are You With Me,3475,138.013
231,2015,Robin Schulz Featuring Francesco Yates,Sugar,3500,229.093
232,2015,Tiesto & KSHMR Featuring Vassy,Secrets,3527,133.331
233,2015,Afrojack Featuring Mike Taylor,SummerThing!,3597,235.344
234,2015,Sam Feldt Featuring Kimberly Anne,Show Me Love,3639,252.106
235,2015,Ariana Grande Featuring Zedd,Break Free,3652,214.84
236,2015,Alesso Featuring Roy English,Cool,3653,180.0
237,2015,Robin Schulz Featuring Ilsey,Headlights,3683,209.208
238,2015,Jeremih Featuring Flo Rida,Tonight Belongs To U!,3733,196.213
239,2015,Clean Bandit Featuring Jess Glynne,Rather Be,3804,227.833
240,2015,Armin van Buuren Featuring Mr. Probz,Another You,3812,169.18
241,2015,Madonna,Living For Love,3817,157.619
242,2015,Calvin Harris Featuring Big Sean,Open Wide,3817,187.546
243,2015,Martin Solveig & GTA,Intoxicated,3822,159.56
244,2015,Disclosure Featuring Gregory Porter,Holding On,3833,126.443
245,2015,"Yogi, Skrillex, Pusha T, Moody Good & Trollphace",Burial,3863,237.573
246,2015,Axwell & Ingrosso,Something New,3883,195.08
247,2015,Matoma & The Notorious B.I.G. Featuring Ja Rule & Ralph Tresvant,Old Thing Back,3892,321.649
248,2015,Alesso Featuring Tove Lo,Heroes (We Could Be),3897,210.013
249,2015,Steve Aoki & Moxie Raia,I Love It When You Cry (Moxoki),3907,191.652
250,2015,Skrillex & Diplo Featuring AlunaGeorge,To U,3909,237.0
251,2015,David Guetta Featuring Sam Martin,Dangerous,3916,147.893
252,2015,Major Lazer Featuring Wild Belle,Be Together,3926,233.01
253,2015,Dillon Francis & Kygo Featuring James Hersey,Coming Over,3955,178.333
254,2015,ODESZA Featuring Shy Girls,All We Need,3963,211.2
255,2015,Duke Dumont,Ocean Drive,3967,206.32
256,2015,TryHardNinja,It's Me,3985,224.493
257,2015,The Chainsmokers Featuring Great Good Fine OK,Let You Go,3991,172.0
258,2015,Yellow Claw Featuring Ayden,Till It Hurts,3994,188.68
259,2015,Kaskade Featuring Ilsey,Disarm You,4004,221.133
260,2015,Axwell & Ingrosso,Sun Is Shining,4016,298.506
261,2015,Coldplay,A Sky Full Of Stars,4051,267.866
262,2015,Diplo & Sleepy Tom,Be Right There,4066,237.051
263,2015,Sigala.,Easy Love,4072,305.866
264,2015,Skrillex & Diplo Featuring Kiesza,Take U There,4080,210.0
265,2015,Kygo Featuring Ella Henderson,Here For You,4114,131.987
266,2015,"Cash Cash Featuring Busta Rhymes, B.o.B & Neon Hitch",Devil,4125,351.946
267,2015,Avicii,For A Better Day,4135,206.066
268,2015,Madeon Featuring Kyan,You're On,4167,194.206
269,2015,Disclosure Featuring Lorde,Magnets,4198,199.245
270,2015,Axwell & Ingrosso,On My Way,4210,213.306
271,2015,Robin Schulz Featuring Jasmine Thompson,Sun Goes Down,4213,168.275
272,2015,Clean Bandit & Jess Glynne,Real Love,4241,189.293
273,2015,Kaskade,Never Sleep Alone,4248,224.133
274,2015,Major Lazer Featuring Ariana Grande & Michel Montano,All My Love,4270,251.51
275,2015,Wyclef Featuring Avicii,Divine Sorrow,4283,278.715
276,2015,Dillon Francis & DJ Snake,Get Low,4309,334.066
277,2015,ODESZA Featuring Zyra,Say My Name,4363,271.333
278,2015,A-Trak + Milo & Otis Featuring Rich Kidz,Out The Speakers,4373,193.846
279,2015,The Chainsmokers & Tritonal Featuring Emily Warren,Until You Were Gone,4394,215.624
280,2015,Avicii,Broken Arrows,4394,232.76
281,2015,ZHU x AlunaGeorge,Automatic,4398,247.826
282,2015,Avicii,The Days,4419,278.48
283,2015,Cash Cash,Surrender,4422,253.733
284,2015,Zara Larsson & MNEK,Never Forget You,4435,213.427
285,2015,Alesso Featuring Sirena,Sweet Escape,4440,246.466
286,2015,Cazzette Featuring Terri B!,Blind Heart,4452,190.41
287,2015,Giorgio Moroder Featuring Sia,Deja Vu,4466,215.506
288,2015,AlunaGeorge,You Know You Like It,4493,247.266
289,2015,Martin Garrix & MOTi,Virus (How About Now),4497,273.764
290,2015,Gorgon City Featuring Jennifer Hudson,Go All Night,4500,200.36
291,2015,"Skrillex With Diplo, G-Dragon From BIGBANG & CL From 2NE1",Dirty Vibe,4522,206.68
292,2015,Philip George,Wish You Were Mine,4524,121.519
293,2015,Mr. Probz,Nothing Really Matters,4575,84.375
294,2015,DJ Snake Featuring Bipolar Sunshine,Middle,4581,213.593
295,2015,Timmy Trumpet & Savage,Freaks,4589,147.062
296,2015,Mystery Skulls,Ghost,4593,153.19
297,2015,Matthew Koma,So F**kin' Romantic,4597,229.735
298,2015,Tritonal & Cash Cash,Untouchable,4605,180.705
299,2015,RedFoo,Juicy Wiggle,4608,231.562
300,2016,The Chainsmokers Featuring Daya,Don't Let Me Down,858,208.373
301,2016,Flume Featuring Kai,Never Be Like You,896,234.909
302,2016,Zara Larsson & MNEK,Never Forget You,1475,213.427
303,2016,DJ Snake Featuring Bipolar Sunshine,Middle,1823,213.593
304,2016,Calvin Harris Featuring Rihanna,This Is What You Came For,1949,222.16
305,2016,Major Lazer Featuring Nyla & Fuse ODG,Light It Up,2261,177.305
306,2016,The Chainsmokers Featuring Rozes,Roses,2693,226.738
307,2016,Alan Walker,Faded,2714,212.106
308,2016,Jonas Blue Featuring Dakota,Fast Car,2750,265.493
309,2016,Kungs vs Cookin' On 3 Burners,This Girl,2878,195.546
310,2016,Galantis,No Money,2919,191.293
311,2016,Mike Perry Featuring Shy Martin,The Ocean,2983,271.397
312,2016,Jonas Blue Featuring JP Cooper,Perfect Strangers,2985,196.613
313,2016,Kygo Featuring Maty Noyes,Stay,3009,240.706
314,2016,Cheat Codes x Kris Kross Amsterdam,Sex,3020,203.346
315,2016,Marshmello,Alone,3036,211.25
316,2016,The Chainsmokers Featuring Charlee,Inside Out,3093,141.04
317,2016,Major Lazer Featuring Justin Bieber & MO,Cold Water,3094,185.36
318,2016,Robin Schulz Featuring Francesco Yates,Sugar,3155,229.093
319,2016,Matoma & Astrid S,Running Out,3166,177.226
320,2016,Yellow Claw & DJ Mustard Featuring Ty Dolla $ign & Tyga,In My Room,3193,133.68
321,2016,The Chainsmokers Featuring Halsey,Closer,3193,244.96
322,2016,Major Lazer & DJ Snake Featuring MO,Lean On,3298,176.561
323,2016,Skrillex & Rick Ross,Purple Lamborghini,3337,215.51
324,2016,Deorro Featuring Pitbull & Elvis Crespo,Bailar,3340,160.304
325,2016,Martin Garrix & Bebe Rexha,In The Name Of Love,3381,195.706
326,2016,DJ Snake Featuring Justin Bieber,Let Me Love You,3391,205.946
327,2016,Zedd & Aloe Blacc,Candyman,3437,194.213
328,2016,Cheat Codes & Dante Klein,Let Me Hold You (Turn Me On),3467,162.425
329,2016,David Guetta Featuring Zara Larsson,This One's For You,3553,230.24
330,2016,"Hermitude Featuring Big K.R.I.T., Mataya & Young Tapz",The Buzz,3566,221.786
331,2016,Era Istrefi,Bonbon,3627,167.0
332,2016,Alesso Featuring Nico & Vinz,I Wanna Know,3630,296.693
333,2016,Matoma & Becky Hill,False Alarm,3670,220.306
334,2016,David Guetta Featuring Sia & Fetty Wap,Bang My Head,3695,193.333
335,2016,Alan Walker,Sing Me To Sleep,3736,187.8
336,2016,Charly Black,Gyal You A Party Animal,3740,214.455
337,2016,Dawin,Dessert,3757,210.893
338,2016,Clean Bandit Featuring Louisa Johnson,Tears,3757,348.386
339,2016,Dillon Francis & Kygo Featuring James Hersey,Coming Over,3780,178.333
340,2016,Kygo Featuring Kodaline,Raging,3787,208.88
341,2016,AlunaGeorge Featuring Popcaan,I'm In Control,3788,209.426
342,2016,Kygo Featuring Julia Michaels,Carry Me,3817,159.133
343,2016,PSY Featuring CL,Daddy,3820,260.173
344,2016,Afrojack Featuring Ty Dolla $ign,Gone,3833,375.386
345,2016,ayokay Featuring Quinn XCII,Kings Of Summer,3834,207.88
346,2016,Calvin Harris & Disciples,How Deep Is Your Love,3835,212.64
347,2016,ZHU x Skrillex x THEY,Working For It,3844,231.813
348,2016,Rain Man Featuring OLY,Bring Back The Summer,3855,200.204
349,2016,Cash Cash Featuring Sofia Reyes,How To Love,3856,240.306
350,2016,Shoffy Featuring Lincoln Jesser,Takes My Body Higher,3883,251.52
351,2016,"DJ Snake Featuring Jeremih, Young Thug & Swizz Beatz",The Half,3889,217.373
352,2016,Mako,Smoke Filled Room,3916,194.468
353,2016,Petit Biscuit,Sunset Lover,3922,237.792
354,2016,Cash Cash & Digital Farm Animals Featuring Nelly,Millionaire,3923,210.133
355,2016,Calvin Harris,My Way,3942,219.159
356,2016,Steve Aoki & Boehm Featuring WALK THE MOON,Back 2 U,3945,235.192
357,2016,Porter Robinson & Madeon,Shelter,3962,218.964
358,2016,Marshmello Featuring Omar LinX,Keep It Mello,3997,243.38
359,2016,DJ Snake Featuring George Maple,Talk,4002,174.857
360,2016,Gryffin Featuring Josef Salvat,Heading Home,4011,271.146
361,2016,Disclosure Featuring Lorde,Magnets,4017,199.245
362,2016,Big Gigantic Featuring Logic & ROZES,All Of Me,4021,269.56
363,2016,Skrillex & Diplo Featuring Kai,Mind,4025,244.693
364,2016,Empire Of The Sun,High And Low,4033,224.84
365,2016,Caravan Palace,Lone Digger,4040,229.804
366,2016,Fais Featuring Afrojack,Hey,4053,235.213
367,2016,Gryffin And Bipolar Sunshine,Whole Heart,4057,449.253
368,2016,GTA Featuring Sam Bruno,Red Lips,4160,187.32
369,2016,Snakehips Featuring Zayn,Cruel,4166,178.426
370,2016,The Chainsmokers & Tritonal Featuring Emily Warren,Until You Were Gone,4174,215.624
371,2016,Benny Benassi & Chris Brown,Paradise,4179,278.719
372,2016,Tritonal Featuring Steph Jones,Blackout,4236,196.569
373,2016,"Alex Newell, Jess Glynne & DJ Cassidy With Nile Rodgers",Kill The Lights,4243,168.72
374,2016,Diplo & Sleepy Tom,Be Right There,4253,237.051
375,2016,Dimitri Vegas & Like Mike Featuring Ne-Yo,Higher Place,4256,203.077
376,2016,Madden Featuring 6AM,Golden Light,4268,283.053
377,2016,Skrillex & Diplo With Justin Bieber,Where Are U Now,4278,250.285
378,2016,Tiesto + Oliver Heldens Featuring Natalie La Rose,The Right Song,4289,205.44
379,2016,Louis The Child Featuring k.flay,It's Strange,4303,245.581
380,2016,Audien Featuring Deb's Daughter,Crazy Love,4304,155.453
381,2016,99 Souls Featuring Destiny's Child & Brandy,The Girl Is Mine,4304,222.333
382,2016,Jess Glynne,Don't Be So Hard On Yourself,4316,211.46
383,2016,The Chainsmokers,New York City,4333,230.666
384,2016,3LAU Featuring Yeah Boy,Is It Love,4378,198.626
385,2016,Mura Masa Featuring A$AP Rocky,Love$ick,4400,192.16
386,2016,Galantis & Hook N Sling,Love On Me,4409,205.92
387,2016,Lost Frequencies Featuring Janieck Devy,Reality,4410,158.474
388,2016,Dillon Francis Featuring Will Heard,Anywhere,4417,209.586
389,2016,RUNAGROUND,Chase You Down,4428,228.78
390,2016,DVBBS & Shaun Frank Featuring Delaney Jane,La La Land,4464,177.253
391,2016,Kygo Featuring Ella Henderson,Here For You,4466,131.987
392,2016,Marshmello,Summer,4467,222.533
393,2016,Major Lazer & Showtek,Believer,4480,204.346
394,2016,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,4540,251.088
395,2016,Nause Featuring Pretty Sister,Dynamite,4547,199.053
396,2016,Lost Kings Featuring Emily Warren,Phone Down,4563,215.564
397,2016,StoneBridge Featuring Elsa Li Jones,If You Like It,4571,210.786
398,2016,Borgore & G-Eazy,Forbes,4578,206.315
399,2016,Louis The Child Featuring Evalyn,Fire,4585,185.167
400,2017,The Chainsmokers & Coldplay,Something Just Like This,984,247.16
401,2017,Kygo x Selena Gomez,It Ain't Me,1005,268.538
402,2017,Zedd & Alessia Cara,Stay,1067,240.706
403,2017,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye,1078,251.088
404,2017,Cheat Codes Featuring Demi Lovato,No Promises,1800,222.786
405,2017,DJ Snake Featuring Justin Bieber,Let Me Love You,2144,205.946
406,2017,The Chainsmokers Featuring Halsey,Closer,2240,244.96
407,2017,Calvin Harris Featuring Frank Ocean & Migos,Slide,2471,212.066
408,2017,The Chainsmokers,Paris,2751,111.02
409,2017,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels,2784,192.96
410,2017,Clean Bandit Featuring Zara Larsson,Symphony,2796,212.733
411,2017,David Guetta Featuring Justin Bieber,2U,2904,194.906
412,2017,Katy Perry Featuring Nicki Minaj,Swish Swish,2937,242.52
413,2017,Martin Garrix & Dua Lipa,Scared To Be Lonely,2963,220.883
414,2017,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",Know No Better,3001,225.849
